userName,content,score
Pengguna Google,"apaan sih selalu log out, kalo mau log in susah, ganti password juga susah... katane mempermudah tapi ko ribet. tolong dongggg di perbaiki biar lebih jelas, jaman udah maju tapi ini ko masih amburadul",1
Pengguna Google,mudah banget,5
Pengguna Google,"mantap.. kalo bisa , lebih ditingkatkan lagi mengenai jaminan kesehatan bagi rakyat repubik indonesia ini PAK PRABOWO SUBIANTO",5
Pengguna Google,diperbarui malah nambah g bener aplikasinya dan juga kalo pindah faskes sulit,1
Pengguna Google,aplikasi ini sangatembantu dalam mengurus keperluan kesehatan keluarga terimaksih JKN,5
Pengguna Google,sangat membantu,5
Pengguna Google,Excellent,5
Pengguna Google,ok,5
Pengguna Google,susah daftar antrean online status gagal terus,4
Pengguna Google,"apk aneh gabisa dipake susah buat login,padahal udah ferivikasi beberap kali",1
Pengguna Google,lebih mudah pakai mobile jkn,5
Pengguna Google,"kenapa sih sekarang jadi gabisa screenshot padahal butuh banget saya ga tinggal sama orang tua biasanya buat daftarin orang tua dari jarak jauh, nyusahin bgt kalo mau ningkatin keamanan ga gitu caranya..",1
Pengguna Google,okeee,5
Pengguna Google,tidak bisa di gunakan,1
Pengguna Google,"susah banget mau login kembali. mana gak bisa di ss lagi aplikasinya, mau bikin pengaduan jadi susah. pokoknya serba susah.",1
Pengguna Google,dengan adanya pendaftaran on line lebih cepat dan praktis.,5
Pengguna Google,Good,4
Pengguna Google,ok,5
Pengguna Google,jgn sering ngebug dong,5
Pengguna Google,betul betul membantu masyarakat yang tidak mampu,5
Pengguna Google,"bagus.. cuma kadang"" suka keluar sendiri aplikasinya.",4
Pengguna Google,"sering log out sendiri, jadi pas buka app nya harus log in lagi",1
Pengguna Google,bagus,3
Pengguna Google,Mantapp,5
Pengguna Google,aplikasi mobile JKN emang ok,5
Pengguna Google,"Aplikasi ribet, tiap mau dipakai harus login. Pakai fingerprint sering gagal katanya salah NIK. Dibikin mudah kayak WA aja bisa kan kalau mau pakai tinggal buka gak usah logan login segala. Dah gitu kalau mau pakai selalu diingetin menu-menu. Gak penting dan buang-buang waktu.",1
Pengguna Google,sangat membantu biar cepat antrian,5
Pengguna Google,"aplikasi sangat membantu, Alhamdulillah",5
Pengguna Google,"aplikasi lama ga dipakai tiap mau berobat harus login lagi, harus ingat² paswordnya dan apalagi capchanya ga jelas sm sekali ulang terus. Mau simpan daftar berobat malahan wajib isi screening padahal badan sudah meriang pengen cepat minum obat malah kebanyakan ngisi data kayak ujian nasional saja. benar benar payah pelayanannya 👎",1
Pengguna Google,mantablah,5
Pengguna Google,memudahkan,5
Pengguna Google,mantap,5
Pengguna Google,bagus,5
Pengguna Google,bagusss,5
Pengguna Google,"saya kecewa karna selalu ke log out automatic terus saat mau masuk kembali gabisa emailnya salah, kata sandi salah, minta kode OTP juga ga bisa padahal saya sampe bayar orng buat balikkin akun saya pas udah balik malah ke log out lagi rugi saya bayar orang, saya kecewa banget aplikasi nya jadi JELEK DAN TIDAK BERGUNA",1
Pengguna Google,"kenapa aplikasinya selalu keluar sendiri?? saya mau ambil antria selalu ada tulisan ""ANDA SEDANG OFFLINE"" tolong atasi masalah ini MOBILE JKN kenapa selalu keluar sendiri APLIKASINYA!! JUJUR SAYA KECEWA BERAT SAMA APLIKASI JKN INI!! KARNA TIDAK JELAS UNTUK SEKARANG INI!!",1
Pengguna Google,seharusnya Apl ini memudahkan sekali untuk daftar antrian. tapi payahnya kebanyakan Logout apalagi kita lupa pasword payah ini payah yang tadinya buru buru jadi gugup gk karuan. perbarui lagi lah lebih mudah kita masuk apl gk kebnykan logoutnya,2
Pengguna Google,pelayanan baik,5
Pengguna Google,udah ada antrean tapi puskesmasnya ga buka jadi gimana dong tolong beri penjelasan padahal disaana sudah di tetap kan nomor antreannya jam berapa dan tinggal berapa orang lagi yang mau dilayani dokter tersebut,1
Pengguna Google,"aplikasi nya ribet, susah dipake klo darurat",1
Pengguna Google,"tiap bulan selalu log out otomatis,padahal hampir setiap hari di buka,dan setiap minggu di gunakan buat kontrol RS,,sedangkan bsok sudah waktu kontrol,dan apk ga bisa di gunakan,terus harus bagaimana dong?",2
Pengguna Google,sangat membantu,5
Pengguna Google,"sms verifikasi lamaaaa banget , udh 3 x gak nongol'' sms nya !!",1
Pengguna Google,aplikasi ok,5
Pengguna Google,sangnt berguna,5
Pengguna Google,baik,5
Pengguna Google,knp slalu tekeluar setiap mau di pakei slalu daptar ulang susah lagi,1
Pengguna Google,bagus,5
Pengguna Google,sangat puas,5
Pengguna Google,lemot banget gustiii login mau liat antrian rujukan,1
Pengguna Google,sangat membantu,5
Pengguna Google,jadi lebih mudah dalam berobat .terimakasih jkn mobile 🙏🙏,5
Pengguna Google,sangat membantu,5
Pengguna Google,udah d update...pas masuk malah akun tidak terdaftar harus daftar ulang lagi.. udah d isi malah tidak terdaftar di disdukcapil...,1
Pengguna Google,keren coy,4
Pengguna Google,mantap,5
Pengguna Google,ok,4
Pengguna Google,"Aplikasi kecil, tapi butuh internet dgn speed yg besar..",1
Pengguna Google,sangat puas,5
Pengguna Google,sudah di update susah masuk,1
Pengguna Google,semoga jadi makin lebih baik,5
Pengguna Google,"kenapa sih mau ganti password email gak bisa dari SMS gak muncul muncul juga, padahal sinyal bagus. pake biometrik belom terdaftar katanya padahal sebelumnya bisa. kenapa sih apk pemerintah suka kek gini terus. sebelumnya jmo sekarang ini. padahal suka login terus.",2
Pengguna Google,bagus,5
Pengguna Google,bagus,5
Pengguna Google,mantap,5
Pengguna Google,sangat membantu,4
Pengguna Google,mobile kkn nya tindak bisa di login lagi,2
Pengguna Google,mantap,5
Pengguna Google,"sangat amat membantu,semua jadi lebih praktis,, terimakasih tetap pertahankan yaa",5
Pengguna Google,"berobat di JEC mata Cinere malah di suruh bayar obat 7rts lebih,seharusnya gratis. gunaya nya bpjs itu apa????? malah di suruh bayar. brengsek lah parah dokter mata itu.",1
Pengguna Google,"semakin hari apk ini semakin bagus,",5
Pengguna Google,dari kemarin gak bisa dibuka,1
Pengguna Google,"saya bingung mau lihat masa Surat rujukan di mobile jkn itu bagaimana caranya ya? soalnya pas saya lihat lihat fitur2nya tidak ada tulisan ""rujukan"" sesuai dengan perintah dari google 🙏",4
Pengguna Google,aplikasi tolol data udah bener bilang gak sesuai sama data emangnya kk sayang bikin dari mna salah bikin sendiri orang bikin dari kelurahan,1
Pengguna Google,"aplikasi yang sangat membantu, tidak merepotkan juga dan sangat menghemat waktu untuk tidak antri",5
Pengguna Google,aplikasi yang sangat membantu,5
Pengguna Google,"Selalu Log Out kalau update dan juga ngirim kode OTP lewat SMS di tunggu sampai lama pun gk ada menerima kodenya coba lewat email malah tertulis email tidak terdaftar... Aplikasi ini menyulitkan pengguna aja tidak ada solusi yang diberikan.. sangat di sayangkan yang seharusnya memudahkan pengguna malah menyulitkan pengguna mending balik ke awal aja tidak perlu ada aplikasi kalau tambah menyulitkan, jujur tidak ada maju²nya aplikasinya malah makin parah... 👎🏻",1
Pengguna Google,terimakasih 💐💐💐,5
Pengguna Google,Sangat Membantu,5
Pengguna Google,mantab,5
Pengguna Google,"kis saya do nonaktifkan, bagaimana cara untuk mengaktifkan kembali. mohon saran",4
Pengguna Google,mudah digunakan,5
Pengguna Google,minta kode otp lama,1
Pengguna Google,good job,5
Pengguna Google,kok banyak yg mengatasnamakan BPJS Kesehatan padahal diduga pencurian data??,1
Pengguna Google,Untuk ubah² data sering error,3
Pengguna Google,ribet amat mau daftar online ke pkm tapi banyak gangguan percuma ada jkn mobile ttep harus ngambil antrean ke faskes 1,3
Pengguna Google,akses mudah..tk perlu ribet,5
Pengguna Google,Bpjs Byk menolong warga Indonesia,5
Pengguna Google,bagus banget respon cepat,5
Pengguna Google,ok,5
Pengguna Google,gmpang dan cepat,5
Pengguna Google,bisa terbantu,5
Pengguna Google,mantap,5
Pengguna Google,aplikasinya sangat membantu,5
Pengguna Google,"mau daptar onlen ko gagal terus,tidak terhubung ke server RS nya.padahal sudah di paskes rujukan.tolong apa kendala nya",3
Pengguna Google,DULU kontrol ke puskesmas MUDAH. sekarang SULIT dan RUWET sejak muncul aplikasi ini. saya ucapkan TERIMA KASIH sudah MEMPERSULIT pendaftaran ke puskesmas.,1
Pengguna Google,Login gagal terus,3
Pengguna Google,sangat membantu,4
Pengguna Google,"gw mo ss gakk bisa, nunjukin no antrian gak bisa karna screenshot ga BS mau Lo apa sih? gak smua org punya paket data. pertimbangkan itu sebelum bikin apps jelek kek gini!",1
Pengguna Google,ok,5
Pengguna Google,sangan bermanfaat,5
Pengguna Google,"tolong fitur screenshot jangan di hapus, saya kalo buat laporan rujukan tidak muncul butuh buktinya, la kalo screenshot nya di hilangkan gimana saya ngasih bukti buat laporannya",2
Pengguna Google,Bagus sistem nya sangat membantu terima kasih,5
Pengguna Google,aplikasi jkn sering eror daftar Mulu payah harusnya dibuat muda masyarakat jangan dipersulit tolong jangan erorr trs aplikasinya,1
Pengguna Google,"mudah digunakan, canggih dan jelas data dan menu yang di tampilkan",5
Pengguna Google,ribet bnyak gangguan nya,1
Pengguna Google,sangat bagus,5
Pengguna Google,"aplikasi sudah tidak berguna, mau daftar antrian aja selalu dan terus bermasalah, cs jugak gak ada gunanya, laporan juga gak berguna, pokoknya nih aplikasi gak ada gunanya, bug dan selalu banyak masalah.",1
Pengguna Google,kenapa makin ada pembaruan makin buruk? kenapa akun sering keluar akun ( logout server)? kenapa semakin lelet meskipun signal bagus? padahal Oktober sedikit nyaman loh tapi kenapa November sampai awal Desember banyak gangguannya?,2
Pengguna Google,mantap,5
Pengguna Google,Sangat membantu dalam mengurus BPJS tidak perlu ke kantor pusat,5
Pengguna Google,Setelah di-update makin sulit untuk masuk atau login. sudah berulang2 tetap salah. entah lah harus bagaimana,3
Pengguna Google,kenapa tagihan bulan desember 2025 2X lipat??? dan saya tidak ada denda apapun,1
Pengguna Google,"JKN Mobile ini jangan sering logout terus lah, kasihan lansia2, orang2 gaptek atau orang2 yg gak punya smartphone harus numpang ke hp orang lain. Selain itu, gak bisa screen capture pula, pdhl sebelumnya bisa capture. Bukannya aplikasinya maju berkembang, malah mundur. Lebih baik developernya cek langsung ke lapangan, strugglenya kayak apa kalo lagi susah, emang keluarga kalian gak ada yg ngerasain pake aplikasi ini, balikan ke keluarga kalian klo lagi kesusahan.",2
Pengguna Google,pelayanannya sangat bermanfaat dan membantu,5
Pengguna Google,memuaskan sekali,5
Pengguna Google,ga bisa masuk sering log out ..udh d benerin kekantor BPJS tetep ga bisa masuk ribett,1
Pengguna Google,sangat membantu dan memudahkan,5
Pengguna Google,baik,5
Pengguna Google,sangat memudah kan untuk pelayanan kesehatan.,5
Pengguna Google,logout otomatis mulu padahal gx pernah di logout. alhasil masukin sandi lupa lagi.,2
Pengguna Google,aplikasi yg sangat membantu di eradigitalisasi,5
Pengguna Google,agak ribet tapi cukup membantu,4
Pengguna Google,aplikasi sampah ga guna. ga di logout malah nglogout sndiri. trus masuk ke akun malah ga ada tanggapan masuk email ga bisa otp kluar. ke no ga bisa masuk. aplikasi ga jelas. di saat di butuhkan malah membagongkan,1
Pengguna Google,ok,5
Pengguna Google,"error udah mau sebulan,,setiap kali masuk jawabanya coba kembali lagi,coba kembali lagi..itu aja terus.....",1
Pengguna Google,"mobile Jkn sudah 2 hari ini down terus, tidak bisa masuk(login). buat antrian aja tidak bisa di akses, screen shot aja tidak bisa",1
Pengguna Google,bagus apk nya simple,5
Pengguna Google,bagus,5
Pengguna Google,Mantap,5
Pengguna Google,"app lemot,katanya mempermudah nyatanya gk bsa d pake karna lemot,lelet",1
Pengguna Google,ke log out sendiri dan sering muncul notif pembaharua sandi,1
Pengguna Google,"PAYAH. Sudah daftar dan sudah bisa login. Begitu beberapa hari tidak dibuka, harus daftar lagi. Sudah diimput username dan password yg benar, selalu dibilang salah. Inilah ciri khas layanan pemerintah. Bikin apa2 nggak pernah matang. PAAAYYAAAH.... Perbaiki dong... Jangan menyusahkan rakyat. Kenapa ya, kalau aplikasi pemerintah umumnya ngawur. Seperti tidak niat.",1
Pengguna Google,"kenapa lagi ini aplikasi,,dikatakan sudah log out,, padahal logout dgn sendirinya,, pas masuk lagi gak bisa bisa ,, gimana mau daftar online ke poli kalo gini",1
Pengguna Google,"disuruh verifikasi tapi semua opsinya gabisa, pake nomor katanya gaada, pake email gabisa, pake wajah gagal terus walau udh terang kaya disurga, tolong dimudahkan",1
Pengguna Google,selalu logout sendiri katanya masalah device padahal aku cuma pake dan punya 1 hp + pas login ulang captcha nya lama banget,1
Pengguna Google,Tolong ya apk nya sering log out sendiri,3
Pengguna Google,"aplikasi aneh,mau daftar aja gak bisa,selalu tulisan offline",1
Pengguna Google,"gangguan mulu, bela bela in ijin kerja malah gangguan",1
Pengguna Google,sering gangguan ruwet mbulet,1
Pengguna Google,"sampahhhh,asli apk sampah low bnget",1
Pengguna Google,"kalo sekarang pendaftaran wajib pake aplikasi, tolong aplikasinya di benahi karna untuk proses login sangat lama. captha yg muncul sangat sangat lama",1
Pengguna Google,"aplikasi dlogok,mau login susah bener,hapus aja",1
Pengguna Google,parah nih BPJS aplikasi eror terus. tolong segera di perhatikan sistem. ini menyangkut orang sakit,3
Pengguna Google,kode verifikasi sangat lama,1
Pengguna Google,aneh sering terjadi susah login 🤔,1
Pengguna Google,"APLIKASINYA MAKIN DIUPDATE MAKIN BANYAK BUG PARAH NI, HABIS UPDATE CAPTCHA ERROR, SEKALINYA LOGIN UNTUK AMBIL ANTREAN AJA LOADING MPE SUBUH..INI APLIKASI MILIK PEMERINTAH BUKAN? JANGAN KEK SAMPAH DONG, TOLONG.",1
Pengguna Google,servernya error ya,2
Pengguna Google,"tolong kalau bisa jgan loh out otomatis ,, loginnya lagi setengah m0dar......boss",1
Pengguna Google,sering eror,3
Pengguna Google,"harus login terus,captcha nya suka error, gabisa di ss untuk kebutuhan ke klinik,mohond diperbaiki",2
Pengguna Google,loading lama capchta tidak keluar.,1
Pengguna Google,"aplikasi muter muter terus, susah login padahal sinyal full",1
Pengguna Google,"Untuk daftar akun baru, sangat menyulitkan pada verifikasi wajah untuk orang tua. Ada perintah untuk senyum, yang orang tua di atas 50 tahun wajahnya sudah tidak seekspresif itu. Sudah berusaha buat senyum tapi yaa terbatas gitu, dan gagal terus di verifikasi wajah. Harusnya bisa dengan verifikasi lainnya",1
Pengguna Google,aplikasi busuk,1
Pengguna Google,"ini captcha nya benerin, masa muter² doang ngga ada kata yang keluar",2
Pengguna Google,"APALAHH CAPTCHANYAA ITUU LOHH, gk bisaa di generate padahal jaringan udah stabill, pas udahh isi capcha malahh""terjadi kesalahan"", tolongglahh benerin servernyaa!!!",1
Pengguna Google,sering bermasalah aplikasi menyusahkan kasian orang yg tua2 yg tidak mengerti,1
Pengguna Google,lemot,1
Pengguna Google,"log out, masuk tidak bisa, error, anda sering device berbeda, tolong bgt ini apk BUMN gunakan anggaran untuk pelayanan semaksimal mungkin, pakai layanan yg pro",3
Pengguna Google,logout lalu ketika login selalu error,1
Pengguna Google,bosok,1
Pengguna Google,Kesel banget ihh kalo ada pembaruan data atau mau daftar autodebit selalu eror cape,3
Pengguna Google,"kenapa auto logout akun saya, padahal gak di apa apain dan gakbisa daftar antrian",2
Pengguna Google,"Apk dari kepemerintahan semuanya ngeleg, kayak gak niat buat aplikasi.",1
Pengguna Google,aneh ngga bisa daftar,1
Pengguna Google,Ndlogok kode verifikasi malah kekirim ke nomor orang lain ki priye,2
Pengguna Google,"mau ganti nomor HP aja nggak bisa padahal sudah mengisi syarat2 sesuai dengan arahan pandawa, tinggal klik proses selesai malah tulisan erorr field tanggal lahir belum diisi padahal dikolom tidak ada tulisan tanggal lahir. aneh",1
Pengguna Google,Satpam Ramah..Jkn Mobile Mantap,5
Pengguna Google,sangat bagus,5
Pengguna Google,"data ada dua jiwa tapi tidak terbaca,, sering offline dan coba lagi",1
Pengguna Google,sering eror masa harus log in Mulu Hadehhh,3
Pengguna Google,Good,5
Pengguna Google,"susah banget mau daftar login, sudah verifikasi email error ulang lagi, ulang lagi. sampai 10 kali belum berhasil. klo sakit parah gimana ini.",3
Pengguna Google,cepat dan mudah,5
Pengguna Google,"Aplikasi sering logout sendiri, mohon diperbaiki saya udh ngisi data buat antri malah keluar dan akhirnya datanya hilang harus ngantri lagi",2
Pengguna Google,ribet pake online seperti ini pas mau di pake malah log out sendiri hrs daftar lagi ....pas mau daftar lg loading nya minta ampun malah error kalo yg sakit nya udah parah bgt keburu pingsan ini mah ngurusin dulu daftar online yg sering gagal terus menerus🤦🏻‍♀️,1
Pengguna Google,mantap memudahkan pengguna,5
Pengguna Google,masa setiap kali login harus verifikasi terus,1
Pengguna Google,buruk.. tahu2 logout sendiri mau login susah amat padahal lg di butuh kan buat berobat... sekarang apa² kudu daftar online tp SDMny belum siap jd ruwet sendiri... remuk²..,1
Pengguna Google,"JKN gak guna, udahmah lagi buru buru mau darurat di RS, gak bisa masuk log out terus, giliran bisa login malah gak bisa di gunain, bikin emosi. kalo belum siap pemerintah gak usah sok soan pake aplikasi segala macem, kalo sulit untuk di akses buat apa, cuma nyusahin.",1
Pengguna Google,apk apa si ini sering banget eror.. mau digunakan juga bikin susah,2
Pengguna Google,"pdhal kmrin udh login, tbtb hari ini logout sendiri. mau login lagi diblg offline terusss!!!!!",1
Pengguna Google,"sering gak muncul putih terus layar nya, kebanyakan muter"", tiba"" keluar sendiri trs disuruh daftar ulang, saya sudah daftar online tapi gak kebaca di RS nya. tolong dibenarkan",1
